,participant.id_in_session,participant_code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,round_number,player.session_name,player.condition,player.block_order,player.trade_payoff,player.payable_round,data_available,pay_for_data,player.ack_brokerage_fee,player.round_type,investment_amount,return_forecast,player.telemetry_payload,belief_informative,player.realized_return,informative,player.investment_payoff,player.cumulative_bonuses,player.round_payoff,player.self_assesment,subsession.training,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,treated,paid_round,fin_quiz,gender_female,finance_course,age,trading_experience,risk_aversion,self_literacy,overconfidence,paid_dummy,investment_share,last_imbalance_1,last_return_1,last_imbalance_2,last_return_2,last_imbalance_3,last_return_3,next_return,imb_difference,return_difference
0,3,60pk8peb,62c35e9517e15b36b957a678,0,52,52,post_exp,FinalForProlific,2026-01-18 00:04:04.823937,1,,,103.17,3,,106.81,-1.5915519078387508,,treatment,,0.0,12,0,0.0,,paid_data,42.0,12.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/60pk8peb/main/Trade/12""},""ts"":""2026-01-18T00:33:56.412Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:34:07.324Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:34:12.301Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:34:13.667Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:34:18.966Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:34:20.444Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:34:20.446Z""}]",,16.2241467682678,0.0,106.81,0.0,106.81,,0,8aeypvgw,,,,,0,1,1,1.069076042044451,0,0.0,-0.1569369738149511,1.0,0.13236003621586498,4.0,-1.8228340551471687,0,0.42,1.3194102063202708,-0.5490509656710527,6.74366919495589,12.2756606991691,-15.0472222177225,17.397905680854,16.2241467682678,0.06362989585844266,-0.7018190421794251
1,7,bfx7fhgd,695fe9944e704fd2353901e3,0,52,52,post_exp,FinalForProlific,2026-01-18 00:08:18.754754,1,,,109.89,7,,99.06,-1.5915519078387508,,treatment,,0.0,6,1,1.0,,paid_data,25.0,15.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/bfx7fhgd/main/Trade/12""},""ts"":""2026-01-18T00:16:11.076Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:16:22.523Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:16:22.523Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:16:22.845Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:16:25.677Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:16:26.890Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:16:30.164Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:16:31.541Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:16:31.542Z""}]",1.0,16.2241467682678,0.0,99.06,0.0,99.06,,0,8aeypvgw,,,,,0,1,1,0.5785587992240557,0,0.0,-0.6609816073617933,1.0,0.13236003621586498,7.0,-0.062788686506684,1,0.2631578947368421,1.3194102063202708,-0.5490509656710527,6.74366919495589,12.2756606991691,-15.0472222177225,17.397905680854,16.2241467682678,0.06362989585844266,-0.7018190421794251
2,9,rojsnrer,5e2f8227b9a45e53a411f373,0,52,52,post_exp,FinalForProlific,2026-01-18 00:08:41.945634,1,,,131.3,9,,107.49,-1.5915519078387508,,control,,0.0,8,1,-1.0,,free_data,40.0,15.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/rojsnrer/main/Trade/12""},""ts"":""2026-01-18T00:17:04.786Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-18T00:17:19.026Z""},{""type"":""visibilitychange"",""detail"":{""state"":""hidden""},""ts"":""2026-01-18T00:17:19.027Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-18T00:17:42.153Z""},{""type"":""visibilitychange"",""detail"":{""state"":""visible""},""ts"":""2026-01-18T00:17:42.154Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:17:43.684Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:17:44.472Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-18T00:17:46.201Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-18T00:17:46.201Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:17:46.867Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:17:47.302Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:17:49.349Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:17:49.352Z""}]",0.0,16.2241467682678,0.0,106.49,1.0,107.49,,0,8aeypvgw,,,,,0,0,0,1.069076042044451,1,1.0,-0.5889752311408158,1.0,-0.727980199187258,8.0,0.013735025173337322,0,0.4,1.3194102063202708,-0.5490509656710527,6.74366919495589,12.2756606991691,-15.0472222177225,17.397905680854,16.2241467682678,0.06362989585844266,-0.7018190421794251
3,10,t1xmvuwr,696a7f209973326afa1f7edc,0,52,52,post_exp,FinalForProlific,2026-01-18 00:09:07.330000,1,,,109.58,10,,102.43,-1.5915519078387508,,treatment,,0.0,12,0,0.0,,paid_data,15.0,1.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/t1xmvuwr/main/Trade/12""},""ts"":""2026-01-18T00:18:43.311Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:19:00.116Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:19:01.734Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:19:03.466Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:19:03.981Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:19:04.526Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:19:05.003Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:19:07.389Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:19:08.210Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:19:08.211Z""}]",,16.2241467682678,0.0,102.43,0.0,102.43,,0,8aeypvgw,,,,,0,1,1,-1.3835101720575245,1,0.0,-0.08493059759397363,0.0,-2.448660669993504,5.0,0.5494010069334845,0,0.15,1.3194102063202708,-0.5490509656710527,6.74366919495589,12.2756606991691,-15.0472222177225,17.397905680854,16.2241467682678,0.06362989585844266,-0.7018190421794251
4,11,9rz711g6,558a327cfdf99b2d75651681,0,52,52,post_exp,FinalForProlific,2026-01-18 00:09:52.521585,1,,,105.06,11,,107.17,-1.5915519078387508,,treatment,,0.0,10,1,1.0,,paid_data,75.0,20.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/9rz711g6/main/Trade/12""},""ts"":""2026-01-18T00:17:11.489Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:17:34.073Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:17:35.198Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:17:37.719Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:17:37.719Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:17:38.456Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:17:41.934Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:17:42.613Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:17:45.709Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:17:45.710Z""}]",1.0,16.2241467682678,0.0,107.17,0.0,107.17,,0,8aeypvgw,,,,,0,1,1,0.088041556403661,0,1.0,1.3551969268255757,1.0,-0.727980199187258,7.0,0.31982987189342105,1,0.7894736842105263,1.3194102063202708,-0.5490509656710527,6.74366919495589,12.2756606991691,-15.0472222177225,17.397905680854,16.2241467682678,0.06362989585844266,-0.7018190421794251
5,12,vjcglkcl,676f3d0f406358d0f37a55e6,0,52,52,post_exp,FinalForProlific,2026-01-18 00:10:29.001682,1,,,112.56,12,,104.06,-1.5915519078387508,,treatment,,0.0,3,0,0.0,,paid_data,25.0,10.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/vjcglkcl/main/Trade/12""},""ts"":""2026-01-18T00:16:26.259Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:16:30.889Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:16:35.036Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:16:36.972Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:16:39.520Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:16:40.899Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:16:40.899Z""}]",,16.2241467682678,0.0,104.06,0.0,104.06,,0,8aeypvgw,,,,,0,1,1,0.088041556403661,0,0.0,0.7071395408367784,0.0,1.853040507022111,2.0,-1.9758814785072107,0,0.25,1.3194102063202708,-0.5490509656710527,6.74366919495589,12.2756606991691,-15.0472222177225,17.397905680854,16.2241467682678,0.06362989585844266,-0.7018190421794251
6,13,rojuj1nc,676039cccf8fb8b221348fad,0,52,52,post_exp,FinalForProlific,2026-01-18 00:10:57.887971,1,,,113.35,13,,112.98,-1.5915519078387508,,control,,0.0,8,1,-1.0,,free_data,80.0,15.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/rojuj1nc/main/Trade/12""},""ts"":""2026-01-18T00:22:37.023Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:22:45.393Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:22:47.889Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:22:51.072Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:22:51.072Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:22:52.640Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:22:55.396Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:22:57.193Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:22:58.914Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:22:58.918Z""}]",1.0,16.2241467682678,0.0,112.98,0.0,112.98,,0,8aeypvgw,,,,,0,0,0,-0.40247568641673437,1,0.0,0.13108853106895876,0.0,0.13236003621586498,5.0,-0.2158361098667261,0,0.8,1.3194102063202708,-0.5490509656710527,6.74366919495589,12.2756606991691,-15.0472222177225,17.397905680854,16.2241467682678,0.06362989585844266,-0.7018190421794251
7,14,vx7ki930,670f6171756d8d3b2a73e819,0,52,52,post_exp,FinalForProlific,2026-01-18 00:12:26.359962,1,,,103.39,14,,100.0,-1.5915519078387508,,treatment,,0.0,4,0,0.0,,paid_data,0.0,-5.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/vx7ki930/main/Trade/12""},""ts"":""2026-01-18T00:21:36.056Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:21:41.114Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:22:01.069Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:22:02.908Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:22:03.938Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:22:05.314Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:22:05.315Z""}]",,16.2241467682678,0.0,100.0,0.0,100.0,,0,8aeypvgw,,,,,0,1,1,-0.40247568641673437,0,0.0,0.4191140359528686,1.0,0.992700271618988,5.0,-0.2158361098667261,0,0.0,1.3194102063202708,-0.5490509656710527,6.74366919495589,12.2756606991691,-15.0472222177225,17.397905680854,16.2241467682678,0.06362989585844266,-0.7018190421794251
8,15,g3nbp6cl,676cda38d41e0a0ffae1fa4a,0,52,52,post_exp,FinalForProlific,2026-01-18 00:13:15.790315,1,,,111.49,15,,102.43,-1.5915519078387508,,treatment,,0.0,4,0,0.0,,paid_data,15.0,8.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/g3nbp6cl/main/Trade/12""},""ts"":""2026-01-18T00:19:52.144Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:20:06.417Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:20:06.560Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:20:07.626Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:20:23.931Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:20:25.285Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:20:25.286Z""}]",,16.2241467682678,0.0,102.43,0.0,102.43,,0,8aeypvgw,,,,,0,1,1,0.088041556403661,1,1.0,-1.3090389933505904,0.0,0.5625301539174266,3.0,-1.516739208427085,0,0.15,1.3194102063202708,-0.5490509656710527,6.74366919495589,12.2756606991691,-15.0472222177225,17.397905680854,16.2241467682678,0.06362989585844266,-0.7018190421794251
9,16,uml72ity,5ebc74759921f30c68adcc7a,0,52,52,post_exp,FinalForProlific,2026-01-18 00:13:21.663825,1,,,116.25,16,,108.11,-1.5915519078387508,,treatment,,0.0,7,0,0.0,,paid_data,50.0,15.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/uml72ity/main/Trade/12""},""ts"":""2026-01-18T00:23:57.864Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:24:11.993Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:24:12.895Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:24:22.954Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:24:24.506Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:24:25.711Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:24:25.712Z""}]",,16.2241467682678,0.0,108.11,0.0,108.11,,0,8aeypvgw,,,,,0,1,1,1.069076042044451,0,0.0,1.1391777981626432,1.0,-0.727980199187258,5.0,-1.3636917850670423,0,0.5,1.3194102063202708,-0.5490509656710527,6.74366919495589,12.2756606991691,-15.0472222177225,17.397905680854,16.2241467682678,0.06362989585844266,-0.7018190421794251
10,19,0toa9yae,5b4991de56e0140001acb76b,0,52,52,post_exp,FinalForProlific,2026-01-18 00:14:41.343956,1,,,133.61,19,,103.11,-1.5915519078387508,,treatment,,0.0,11,1,1.0,,paid_data,50.0,25.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/0toa9yae/main/Trade/12""},""ts"":""2026-01-18T00:21:45.526Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:21:58.500Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:22:00.552Z""},{""type"":""click"",""detail"":{""tag"":""LABEL"",""name"":null,""id"":null,""type"":null},""ts"":""2026-01-18T00:22:03.051Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:22:03.053Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:22:03.053Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:22:06.364Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:22:07.534Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:22:07.535Z""}]",1.0,16.2241467682678,0.0,103.11,0.0,103.11,,0,8aeypvgw,,,,,0,1,1,0.5785587992240557,0,0.0,-0.8049943598037482,1.0,1.853040507022111,8.0,0.39635358357344286,1,0.5263157894736842,1.3194102063202708,-0.5490509656710527,6.74366919495589,12.2756606991691,-15.0472222177225,17.397905680854,16.2241467682678,0.06362989585844266,-0.7018190421794251
11,20,5ef3irda,6115e0d61efe01b04db0ab53,0,52,52,post_exp,FinalForProlific,2026-01-18 00:16:13.053227,1,,,114.05,20,,103.11,-1.5915519078387508,,treatment,,0.0,5,1,1.0,,paid_data,50.0,20.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/5ef3irda/main/Trade/12""},""ts"":""2026-01-18T00:22:30.406Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:22:40.206Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:22:40.621Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:22:43.089Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:22:43.089Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:22:43.622Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:22:44.068Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:22:45.655Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:22:45.656Z""}]",1.0,16.2241467682678,0.0,103.11,0.0,103.11,,0,8aeypvgw,,,,,0,1,1,0.088041556403661,1,1.0,-1.0210134884666806,1.0,0.13236003621586498,4.0,-1.0575969383469581,1,0.5263157894736842,1.3194102063202708,-0.5490509656710527,6.74366919495589,12.2756606991691,-15.0472222177225,17.397905680854,16.2241467682678,0.06362989585844266,-0.7018190421794251
12,21,8aii3avb,67bf2c95cf70e4409f3fb705,0,52,52,post_exp,FinalForProlific,2026-01-18 00:17:17.676030,1,,,128.24,21,,117.22,-1.5915519078387508,,control,,0.0,5,1,-1.0,,free_data,100.0,0.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/8aii3avb/main/Trade/12""},""ts"":""2026-01-18T00:24:47.041Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:24:52.538Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:24:54.603Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:24:54.604Z""}]",0.0,16.2241467682678,0.0,116.22,1.0,117.22,,0,8aeypvgw,,,,,0,0,0,0.088041556403661,0,0.0,0.9231586694997108,0.0,0.5625301539174266,6.0,-0.1393123981867053,0,1.0,1.3194102063202708,-0.5490509656710527,6.74366919495589,12.2756606991691,-15.0472222177225,17.397905680854,16.2241467682678,0.06362989585844266,-0.7018190421794251
13,25,mcnjvpu1,65c2918667159a6c2d475b03,0,52,52,post_exp,FinalForProlific,2026-01-18 00:19:07.678264,1,,,111.12,25,,103.24,-1.5915519078387508,,control,,0.0,6,1,-1.0,,free_data,20.0,10.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/mcnjvpu1/main/Trade/12""},""ts"":""2026-01-18T00:28:35.678Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:28:49.374Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:28:50.605Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:28:51.269Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:28:55.405Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:28:55.405Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:29:01.364Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:29:02.268Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:29:02.880Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:29:05.143Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:29:05.144Z""}]",1.0,16.2241467682678,0.0,103.24,0.0,103.24,,0,8aeypvgw,,,,,0,0,0,-0.40247568641673437,1,0.0,2.5072989463612148,1.0,-2.448660669993504,8.0,1.1615907003736534,0,0.2,1.3194102063202708,-0.5490509656710527,6.74366919495589,12.2756606991691,-15.0472222177225,17.397905680854,16.2241467682678,0.06362989585844266,-0.7018190421794251
